person_id,household_id,work_lat,work_lng,prev_work_lat,prev_work_lng,school_loc_lat,school_loc_lng
2121301404,21213014,,,,,47.57235,-122.63581
2121301901,21213019,47.1164,-122.294,,,,
2121301902,21213019,,,,,,
2121307501,21213075,47.2363,-122.401,,,,
2121307502,21213075,,,,,,
2121310001,21213100,47.5628,-122.637,,,,
2121310002,21213100,,,,,,
2121310003,21213100,47.1209,-122.563,,,47.65055,-122.69405
2121310004,21213100,47.5431,-122.626,,,47.53803,-122.62413
2121310005,21213100,,,,,,
2121315201,21213152,47.4937,-122.194,,,,
2121315202,21213152,,,,,,
2121322501,21213225,,,,,,
2121322502,21213225,,,,,,
2121322503,21213225,47.4254,-122.156,,,,
2121323601,21213236,,,,,,
2121323602,21213236,,,,,,
2121324001,21213240,,,,,,
2121324002,21213240,,,,,,
2121324003,21213240,,,,,47.53812,-122.18371
2121324004,21213240,,,,,,
2121324201,21213242,,,,,,
2121324202,21213242,,,,,,
2121324203,21213242,,,,,47.91679,-122.10106
2121324204,21213242,,,,,47.96891,-122.06724
2121339501,21213395,,,,,,
2121339502,21213395,,,,,,
2121340801,21213408,,,,,,
2121340802,21213408,,,,,,
2121340803,21213408,,,,,47.51582,-122.65373
2121340804,21213408,,,,,47.50642,-122.6538
2121342501,21213425,,,,,,
2121354901,21213549,,,,,,
2121354902,21213549,,,,,,
2121354903,21213549,,,,,,
2121356001,21213560,47.8211,-122.262,,,,
2121356002,21213560,47.8211,-122.262,,,,
2121358101,21213581,,,,,,
2121358401,21213584,47.6179,-122.201,,,,
2121358402,21213584,47.5472,-122.276,,,,
2121358403,21213584,,,,,,
2121359001,21213590,47.241,-122.464,,,,
2121359002,21213590,,,,,47.21199,-122.54122
2121359003,21213590,,,,,,
2121359201,21213592,47.7641,-122.66,,,,
2121359202,21213592,,,,,,
2121359203,21213592,,,,,,
2121359204,21213592,,,,,,
2121360801,21213608,,,,,,
2121360802,21213608,,,,,,
2121362101,21213621,,,,,,
2121362102,21213621,,,,,,
2121369501,21213695,47.6057,-122.33,,,,
2121369502,21213695,,,,,,
2121369901,21213699,47.6041,-122.324,,,,
2121369902,21213699,47.8028,-122.332,,,,
2121373301,21213733,,,,,,
2121373302,21213733,,,,,,
2121373303,21213733,,,,,47.64831,-122.52758
2121373304,21213733,,,,,47.63631,-122.52205
2121376001,21213760,47.6509,-122.344,,,,
2121376002,21213760,47.7031,-122.302,,,,
2121376701,21213767,,,,,,
2121376702,21213767,,,,,,
2121378401,21213784,,,,,,
2121378402,21213784,,,,,,
2121378403,21213784,,,,,47.6011,-122.31575
2121378404,21213784,,,,,47.6213,-122.32547
2121378405,21213784,,,,,,
2121378406,21213784,,,,,,
2121380001,21213800,,,,,,
2121383601,21213836,,,,,,
2121383602,21213836,,,,,,
2121383603,21213836,,,,,,
2121385401,21213854,,,,,,
2121388201,21213882,,,,,,
2121388202,21213882,,,,,,
2121390001,21213900,47.5963,-122.325,,,,
2121390002,21213900,47.5325,-122.312,,,,
2121393301,21213933,,,,,,
2121393302,21213933,,,,,,
2121400101,21214001,,,,,,
2121402901,21214029,47.5731,-122.64,,,,
2121402902,21214029,,,,,,
2121404101,21214041,,,,,,
2121404102,21214041,,,,,,
2121404103,21214041,,,,,,
2121404104,21214041,,,,,,
2121404105,21214041,,,,,47.98531,-122.20803
2121404106,21214041,,,,,47.89908,-122.19466
2121406901,21214069,,,,,,
2121406902,21214069,,,,,,
2121411101,21214111,,,,,,
2121411102,21214111,,,,,,
2121413701,21214137,,,,,,
2121414501,21214145,,,,,,
2121425301,21214253,,,,,,
2121425302,21214253,,,,,,
2121426601,21214266,,,,,,
2121426602,21214266,,,,,,
2121429301,21214293,,,,,,
2121429302,21214293,,,,,,
2121431301,21214313,,,,,,
2121431302,21214313,,,,,47.42191,-122.32619
2121435401,21214354,,,,,,
2121435701,21214357,,,,,,
2121442701,21214427,47.3874,-122.167,,,,
2121443501,21214435,,,,,,
2121443502,21214435,47.447,-122.295,,,,
2121443503,21214435,,,,,,
2121448901,21214489,47.6223,-122.337,,,,
2121450501,21214505,,,,,,
2121451601,21214516,47.7546,-122.667,,,,
2121451602,21214516,,,,,,
2121455801,21214558,,,,,,
2121455802,21214558,47.5625,-122.31,,,,
2121455803,21214558,,,,,47.5002,-122.23995
2121456101,21214561,47.6161,-122.195,,,,
2121458201,21214582,,,,,,
2121458202,21214582,47.6583,-122.671,,,,
2121458203,21214582,,,,,,
2121458204,21214582,,,,,,
2121458205,21214582,,,,,,
2121458206,21214582,,,,,,
2121465701,21214657,,,,,,
2121465702,21214657,,,,,,
2121467201,21214672,47.6051,-122.33,,,,
2121467202,21214672,,,,,,
2121467701,21214677,,,,,,
2121467702,21214677,47.4532,-122.263,,,,
2121471901,21214719,47.6493,-122.307,,,,
2121471902,21214719,47.6491,-122.362,,,,
2121471903,21214719,47.4563,-122.26,,,,
2121475601,21214756,,,,,,
2121475602,21214756,,,,,,
2121480101,21214801,47.595,-122.193,,,,
2121480102,21214801,,,,,,
2121480103,21214801,,,,,47.62585,-122.30818
2121480104,21214801,,,,,47.62585,-122.30818
2121482001,21214820,,,,,,
2121482501,21214825,,,,,,
2121493801,21214938,47.5377,-122.167,,,,
2121493802,21214938,,,,,,
2121496001,21214960,47.723,-122.716,,,,
2121496002,21214960,47.5625,-122.65,,,47.56249,-122.64969
2121496003,21214960,,,,,47.61308,-122.63652
2121496004,21214960,,,,,,
2121496701,21214967,47.6531,-122.135,,,,
2121496702,21214967,47.6062,-122.334,,,,
2121500201,21215002,,,,,,
2121506301,21215063,,,,,,
2121506302,21215063,,,,,,
2121506801,21215068,47.4748,-122.172,,,,
2121506802,21215068,47.6361,-122.236,,,,
2121506901,21215069,,,,,,
2121506902,21215069,,,,,,
2121506903,21215069,47.0741,-122.294,,,,
2121508801,21215088,,,,,,
2121516801,21215168,,,,,,
2121516802,21215168,47.6123,-122.326,,,,
2121520301,21215203,,,,,,
2121520302,21215203,,,,,,
2121521201,21215212,47.8135,-122.335,,,,
2121521202,21215212,47.6783,-122.199,,,,
2121521203,21215212,,,,,,
2121522401,21215224,,,,,,
2121522501,21215225,47.649,-122.348,,,,
2121522502,21215225,,,,,,
2121523101,21215231,,,,,,
2121523901,21215239,47.4094,-122.237,,,,
2121523902,21215239,,,,,,
2121527301,21215273,,,,,,
2121527302,21215273,,,,,,
2121527303,21215273,,,,,,
2121527304,21215273,,,,,,
2121527305,21215273,,,,,,
2121529501,21215295,48.0337,-122.729,,,,
2121529502,21215295,,,,,,
2121529503,21215295,,,,,47.65146,-122.69927
2121530401,21215304,47.2445,-122.437,,,,
2121530402,21215304,,,,,,
2121546201,21215462,47.6364,-122.133,,,,
2121546701,21215467,47.226,-122.433,,,,
2121546702,21215467,47.1806,-122.311,,,,
2121546703,21215467,,,,,47.17463,-122.5059
2121546704,21215467,,,,,,
2121547701,21215477,47.8073,-122.321,,,,
2121547702,21215477,,,,,,
2121555901,21215559,,,,,,
2121556801,21215568,47.4326,-122.324,,,,
2121556802,21215568,,,,,,
2121557301,21215573,47.6149,-122.194,,,,
2121557302,21215573,,,,,,
2121559301,21215593,,,,,,
2121559302,21215593,47.3088,-122.229,,,,
2121563501,21215635,,,,,,
2121563502,21215635,,,,,,
2121564601,21215646,,,,,,
2121565301,21215653,47.7342,-122.337,,,,
2121565302,21215653,,,,,,
2121567501,21215675,,,,,,
2121567901,21215679,,,,,,
2121567902,21215679,,,,,,
2121572701,21215727,47.6071,-122.34,,,,
2121572702,21215727,47.5397,-122.169,,,,
2121572703,21215727,47.4909,-122.162,,,,
2121573001,21215730,,,,,,
2121585701,21215857,,,,,,
2121585702,21215857,47.6238,-122.331,,,,
2121588801,21215888,,,,,,
2121588802,21215888,,,,,,
2121591901,21215919,,,,,,
2121591902,21215919,,,,,,
2121596101,21215961,,,,,,
2121596102,21215961,47.438,-122.157,,,,
2121597401,21215974,,,,,,
2121597402,21215974,,,,,,
2121602001,21216020,,,,,,
2121602002,21216020,,,,,,
2121602401,21216024,,,,,,
2121611501,21216115,47.6572,-122.685,,,,
2121611502,21216115,,,,,,
2121611503,21216115,,,,,,
2121611504,21216115,,,,,47.73425,-122.62546
2121611505,21216115,,,,,47.73425,-122.62546
2121612701,21216127,,,,,47.63463,-122.14537
2121612702,21216127,,,,,,
2121622501,21216225,47.6131,-122.317,,,,
2121627701,21216277,,,,,,
2121628701,21216287,,,,,,
2121631701,21216317,,,,,,
2121631702,21216317,,,,,,
2121634701,21216347,,,,,,
2121634702,21216347,,,,,,
2121634703,21216347,,,,,47.47892,-122.11902
2121634704,21216347,,,,,47.47892,-122.11902
2121640701,21216407,,,,,,
2121642301,21216423,,,,,,
2121642302,21216423,,,,,,
2121642701,21216427,,,,,,
2121642702,21216427,,,,,,
2121642703,21216427,,,,,47.71658,-122.23069
2121644501,21216445,47.6263,-122.31,,,,
2121644601,21216446,,,,,,
2121652301,21216523,47.5699,-122.347,,,,
2121654301,21216543,,,,,,
2121654302,21216543,47.6188,-122.202,,,,
2121654303,21216543,,,,,47.55227,-122.29635
2121656901,21216569,,,,,,
2121656902,21216569,,,,,,
2121656903,21216569,,,,,,
2121661401,21216614,,,,,,
2121661402,21216614,,,,,,
2121665101,21216651,,,,,,
2121666401,21216664,,,,,,
2121668401,21216684,,,,,,
2121668402,21216684,47.6341,-122.359,,,,
2121669401,21216694,,,,,,
2121669601,21216696,47.597,-122.311,,,47.16091,-122.51323
2121673001,21216730,,,,,,
2121673301,21216733,,,,,,
2121673302,21216733,,,,,,
2121676101,21216761,47.6453,-122.136,,,,
2121676201,21216762,47.5593,-122.338,,,,
2121678001,21216780,,,,,,
2121683601,21216836,,,,,,
2121685801,21216858,,,,,,
2121685802,21216858,47.5773,-122.168,,,,
2121690601,21216906,,,,,,
2121690602,21216906,,,,,,
2121694601,21216946,47.6194,-122.312,,,,
2121710401,21217104,47.6139,-122.289,,,,
2121710402,21217104,47.6086,-122.339,,,,
2121710403,21217104,,,,,,
2121714701,21217147,,,,,,
2121720201,21217202,,,,,,
2121720202,21217202,,,,,,
2121720203,21217202,,,,,,
2121720204,21217202,47.2402,-122.239,,,,
2121720501,21217205,47.5825,-122.131,,,,
2121721401,21217214,47.6028,-122.328,,,,
2121721402,21217214,47.0439,-122.83,,,,
2121721601,21217216,,,,,,
2121721602,21217216,,,,,,
2121724101,21217241,,,,,,
2121727901,21217279,,,,,,
2121727902,21217279,,,,,,
2121730101,21217301,47.757,-122.663,,,,
2121730102,21217301,,,,,,
2121731301,21217313,,,,,,
2121731302,21217313,,,,,,
2121731303,21217313,,,,,47.19081,-122.39224
2121731501,21217315,,,,,,
2121734601,21217346,47.6119,-122.335,,,,
2121734602,21217346,,,,,,
2121740701,21217407,47.7617,-122.353,,,,
2121744201,21217442,,,,,,
2121744202,21217442,,,,,,
2121744203,21217442,,,,,47.56629,-122.38717
2121744204,21217442,,,,,,
2121744801,21217448,,,,,,
2121746001,21217460,47.5368,-122.304,,,,
2121746002,21217460,,,,,,
2121758301,21217583,,,,,,
2121765201,21217652,,,,,,
2121765202,21217652,47.1094,-122.353,,,,
2121765203,21217652,,,,,47.10217,-122.29976
2121765204,21217652,,,,,47.09035,-122.31179
2121777501,21217775,47.9407,-122.087,,,,
2121777502,21217775,,,,,,
2121777503,21217775,,,,,,
2121777504,21217775,47.5325,-122.312,,,,
2121783501,21217835,,,,,,
2121783502,21217835,47.4531,-120.334,,,,
2121783503,21217835,,,,,,
2121783504,21217835,,,,,,
2121783505,21217835,,,,,,
2121783506,21217835,,,,,,
2121787001,21217870,,,,,,
2121791901,21217919,47.5694,-122.281,,,,
2121792101,21217921,,,,,,
2121792102,21217921,,,,,,
2121792103,21217921,,,,,47.64674,-122.03783
2121792104,21217921,,,,,47.64674,-122.03783
2121792105,21217921,,,,,47.6723,-122.1015
2121798801,21217988,,,,,,
2121798802,21217988,,,,,,
2121802801,21218028,,,,,,
2121802802,21218028,47.4606,-122.249,,,,
2121805701,21218057,47.6891,-122.706,,,,
2121805702,21218057,47.5055,-122.635,,,,
2121805703,21218057,,,,,47.53803,-122.62413
2121805704,21218057,,,,,47.52432,-122.62691
2121805705,21218057,,,,,47.52432,-122.62691
2121808101,21218081,47.2507,-122.439,,,,
2121808102,21218081,,,,,,
2121838201,21218382,,,,,,
2121838202,21218382,47.7098,-122.189,,,,
2121842101,21218421,,,,,,
2121842301,21218423,,,,,,
2121842302,21218423,,,,,,
2121842303,21218423,,,,,47.63463,-122.14537
2121842304,21218423,,,,,47.66432,-122.19163
2121845001,21218450,,,,,,
2121845002,21218450,47.4429,-122.301,,,,
2121845003,21218450,,,,,,
2121845004,21218450,,,,,,
2121845201,21218452,,,,,,
2121845202,21218452,,,,,,
2121846301,21218463,,,,,,
2121846302,21218463,,,,,,
2121850001,21218500,,,,,,
2121851101,21218511,,,,,,
2121851102,21218511,,,,,,
2121855801,21218558,,,,,,
2121856701,21218567,,,,,,
2121856702,21218567,,,,,,
2121857201,21218572,47.5628,-122.637,,,,
2121861401,21218614,47.6014,-122.334,,,,
2121861402,21218614,47.5701,-122.662,,,,
2121861403,21218614,,,,,,
2121861404,21218614,,,,,,
2121865001,21218650,,,,,,
2121871501,21218715,,,,,,
2121871502,21218715,,,,,,
2121875801,21218758,,,,,,
2121877801,21218778,47.3408,-122.238,,,,
2121877802,21218778,,,,,,
2121877803,21218778,,,,,47.22527,-122.44143
2121877804,21218778,,,,,47.22527,-122.44143
2121883701,21218837,47.9077,-122.278,,,,
2121883702,21218837,,,,,,
2121888301,21218883,,,,,,
2121891401,21218914,,,,,,
2121891402,21218914,,,,,48.23442,-122.32862
2121891403,21218914,,,,,48.23442,-122.32862
2121892401,21218924,,,,,,
2121892402,21218924,47.7901,-122.215,,,,
2121892403,21218924,,,,,47.97567,-122.09199
2121895501,21218955,,,,,,
2121895502,21218955,,,,,,
2121897001,21218970,,,,,,
2121897002,21218970,,,,,,
2121897003,21218970,,,,,,
2121898201,21218982,47.1639,-122.519,,,,
2121898202,21218982,,,,,47.25445,-122.53519
2121898203,21218982,,,,,47.19703,-122.49509
2121898204,21218982,47.216,-122.314,,,,
2121901101,21219011,,,,,,
2121901102,21219011,,,,,,
2121903301,21219033,,,,,,
2121903302,21219033,,,,,,
2121903303,21219033,,,,,,
2121903304,21219033,,,,,,
2121916001,21219160,,,,,,
2121916002,21219160,,,,,47.25486,-122.44021
2121916003,21219160,47.2445,-122.437,,,,
2121928501,21219285,47.6525,-122.142,,,,
2121933101,21219331,,,,,,
2121933102,21219331,,,,,,
2121933103,21219331,,,,,,
2121934301,21219343,,,,,,
2121934302,21219343,,,,,,
2121941201,21219412,47.4025,-122.301,,,,
2121941202,21219412,47.4025,-122.301,,,,
2121941203,21219412,,,,,,
2121944601,21219446,47.6493,-122.307,,,,
2121944602,21219446,47.8803,-122.145,,,,
2121948001,21219480,47.7703,-122.226,,,,
2121948002,21219480,47.7986,-122.215,,,,
2121951501,21219515,,,,,,
2121952701,21219527,,,,,,
2121958201,21219582,,,,,,
2121958202,21219582,,,,,,
2121959601,21219596,,,,,,
2121959602,21219596,47.5523,-122.171,,,,
2121959603,21219596,,,,,47.62892,-122.12404
2121959901,21219599,,,,,,
2121960801,21219608,,,,,,
2121960802,21219608,,,,,,
2121960803,21219608,47.6589,-122.686,,,,
2121965201,21219652,,,,,,
2121965202,21219652,,,,,,
2121969401,21219694,,,,,,
2121979701,21219797,,,,,,
2121979702,21219797,,,,,,
2121979801,21219798,,,,,,
2121979802,21219798,,,,,,
2121980901,21219809,,,,,,
2121986601,21219866,,,,,,
2121986602,21219866,,,,,,
2121990901,21219909,47.6061,-122.334,,,,
2121991601,21219916,,,,,,
2121991602,21219916,,,,,,
2121992301,21219923,,,,,,
2121992302,21219923,,,,,,
2121995201,21219952,47.925,-122.222,,,,
2121995202,21219952,47.9192,-122.099,,,,
2121995203,21219952,,,,,47.9192,-122.09901
2122001501,21220015,47.4385,-122.274,,,,
2122001502,21220015,,,,,,
2122010801,21220108,,,,,,
2122011001,21220110,,,,,,
2122011002,21220110,,,,,,
2122016301,21220163,,,,,,
2122017501,21220175,,,,,,
2122017502,21220175,,,,,47.51577,-122.65359
2122020701,21220207,47.6298,-122.648,,,,
2122020702,21220207,47.7262,-122.742,,,,
2122020703,21220207,,,,,47.59265,-122.6963
2122021001,21220210,,,,,,
2122022801,21220228,,,,,,
2122022802,21220228,,,,,,
2122023201,21220232,47.2776,-122.315,,,,
2122023202,21220232,,,,,,
2122023203,21220232,,,,,,
2122023204,21220232,,,,,,
2122023205,21220232,47.6096,-122.328,,,,
2122027901,21220279,,,,,,
2122029501,21220295,,,,,,
2122029502,21220295,,,,,,
2122039901,21220399,,,,,,
2122039902,21220399,,,,,,
2122039903,21220399,,,,,47.43586,-122.11375
2122041801,21220418,,,,,,
2122041802,21220418,,,,,,
2122041803,21220418,,,,,47.55466,-122.27602
2122041804,21220418,,,,,47.57328,-122.309
2122044601,21220446,47.5898,-122.336,,,,
2122044602,21220446,47.6229,-122.355,,,,
2122044901,21220449,47.4103,-122.253,,,,
2122047001,21220470,,,,,,
2122047002,21220470,,,,,,
2122060701,21220607,47.7031,-122.157,,,,
2122060702,21220607,47.4425,-122.226,,,,
2122063301,21220633,,,,,,
2122063302,21220633,,,,,,
2122070101,21220701,,,,,,
2122070102,21220701,,,,,,
2122072501,21220725,47.8843,-122.289,,,,
2122072502,21220725,,,,,,
2122072503,21220725,,,,,47.87979,-122.25435
2122072504,21220725,,,,,47.87979,-122.25435
2122078401,21220784,47.6483,-122.122,,,,
2122078402,21220784,,,,,,
2122078403,21220784,,,,,47.62405,-122.15693
2122080701,21220807,47.1898,-122.51,,,,
2122080702,21220807,47.1571,-122.294,,,,
2122090301,21220903,,,,,,
2122090302,21220903,,,,,,
2122096301,21220963,47.5463,-122.282,,,,
2122096302,21220963,,,,,47.57656,-122.38454
2122099401,21220994,47.5599,-122.343,,,,
2122099402,21220994,,,,,,
2122099403,21220994,,,,,,
2122099404,21220994,,,,,,
2122099405,21220994,,,,,47.28317,-122.56176
2122099701,21220997,47.6178,-122.347,,,,
2122099702,21220997,,,,,,
2122099703,21220997,,,,,,
2122101001,21221010,47.8049,-122.33,,,,
2122101002,21221010,,,,,,
2122101003,21221010,,,,,,
2122105001,21221050,47.5608,-122.377,,,,
2122108901,21221089,47.6195,-122.359,,,,
2122108902,21221089,,,,,,
2122108903,21221089,,,,,,
2122112401,21221124,47.5455,-122.616,,,,
2122112402,21221124,47.5994,-122.619,,,,
2122116101,21221161,,,,,,
2122116102,21221161,,,,,,
2122116103,21221161,,,,,,
2122116104,21221161,,,,,,
2122117101,21221171,47.6511,-122.134,,,,
2122117102,21221171,,,,,,
2122117103,21221171,,,,,47.69494,-122.10713
2122123601,21221236,47.7556,-122.325,,,,
2122123602,21221236,,,,,,
2122123603,21221236,,,,,47.67669,-122.38051
2122125201,21221252,47.6072,-122.336,,,,
2122125202,21221252,47.5241,-122.272,,,,
2122125203,21221252,47.6217,-122.335,,,,
2122125204,21221252,47.4711,-122.288,,,,
2122125205,21221252,,,,,47.55245,-122.31395
2122125206,21221252,,,,,47.5241,-122.27171
2122126901,21221269,,,,,,
2122126902,21221269,46.8671,-122.268,,,,
2122129001,21221290,,,,,,
2122129002,21221290,47.61,-122.335,,,,
2122129201,21221292,,,,,,
2122131501,21221315,47.5386,-122.333,,,,
2122133901,21221339,47.6021,-122.327,,,,
2122141001,21221410,,,,,,
2122141002,21221410,47.7565,-122.159,,,,
2122141003,21221410,47.605,-122.546,,,,
2122143201,21221432,47.6545,-122.678,,,,
2122143202,21221432,47.5577,-122.646,,,,
2122150701,21221507,47.6071,-122.31,,,,
2122152501,21221525,,,,,,
2122152502,21221525,,,,,,
2122152701,21221527,,,,,,
2122154501,21221545,,,,,,
2122154502,21221545,,,,,,
2122157201,21221572,,,,,,
2122157202,21221572,,,,,,
2122157203,21221572,,,,,,
2122157801,21221578,,,,,,
2122159301,21221593,,,,,,
2122160401,21221604,,,,,,
2122160402,21221604,47.9771,-122.212,,,,
2122161101,21221611,,,,,,
2122161102,21221611,,,,,,
2122161103,21221611,,,,,47.60048,-122.03246
2122161104,21221611,,,,,47.60048,-122.03246
2122161901,21221619,,,,,,
2122161902,21221619,,,,,,
2122162301,21221623,47.6157,-122.335,,,,
2122165801,21221658,,,,,,
2122165901,21221659,,,,,,
2122165902,21221659,,,,,,
2122165903,21221659,,,,,,
2122165904,21221659,47.9116,-122.097,,,,
2122167701,21221677,,,,,,
2122174001,21221740,47.5532,-122.33,,,,
2122174002,21221740,,,,,,
2122177201,21221772,47.4492,-122.254,,,,
2122177202,21221772,,,,,47.62221,-122.3054
2122177203,21221772,,,,,47.62461,-122.31817
2122177204,21221772,,,,,,
2122178801,21221788,,,,,,
2122180501,21221805,,,,,,
2122180502,21221805,,,,,,
2122182101,21221821,,,,,,
2122184401,21221844,,,,,,
2122186301,21221863,,,,,,
2122186302,21221863,,,,,,
2122188701,21221887,,,,,,
2122188702,21221887,47.5628,-122.637,,,,
2122188703,21221887,,,,,47.56956,-122.64767
2122188704,21221887,,,,,47.51962,-122.6532
2122197401,21221974,,,,,,
2122197402,21221974,47.6097,-122.332,,,,
2122202901,21222029,47.4937,-122.194,,,,
2122202902,21222029,,,,,,
2122202903,21222029,47.6123,-122.333,,,,
2122203501,21222035,,,,,,
2122203502,21222035,,,,,,
2122203503,21222035,,,,,,
2122204001,21222040,,,,,,
2122206501,21222065,47.6438,-122.122,,,,
